i_id,i_n,j_id,j_n,alpha
70,28,27,27,-.71060467
70,28,28,30,-.71060467
70,28,29,22,-.71060467
70,28,30,26,-.31060469
70,28,31,29,-.01060468
70,28,32,41,-.01060468
70,28,33,30,-.01060468
70,28,34,20,-.71060467
70,28,35,24,-.31060469
70,28,36,38,-.01060468
70,28,37,27,-.01060468
70,28,38,24,-.31060469
70,28,39,23,-.31060469
70,28,40,29,-.01060468
70,28,41,43,-.01060468
70,28,42,37,-.01060468
70,28,43,18,-.06479755
70,28,44,18,-.06479755
70,28,45,10,-.46479756
70,28,46,19,-.06479755
70,28,47,17,-.06479755
70,28,48,13,-.46479756
70,28,49,40,.23520246
70,28,50,30,.23520246
70,28,51,19,-.06479755
70,28,52,13,-.46479756
70,28,53,11,-.46479756
70,28,54,29,.23520246
70,28,55,40,.23520246
70,28,56,7,-.46479756
70,28,57,25,.23520246
70,28,58,8,-.46479756
70,28,59,3,-.46479756
70,28,60,32,.23520246
70,28,61,14,-.06479755
70,28,62,34,.53139049
70,28,63,31,.49224874
70,28,64,9,-.26060471
70,28,65,35,.23520246
70,28,66,21,-.06479755
70,28,67,17,-.46479756
70,28,68,12,-.46479756
70,28,69,7,-.46479756
70,28,70,33,.23520246
70,28,71,17,-.06479755
70,28,72,22,-.06479755
70,28,73,41,.23520246
71,26,1,24,-.71060467
71,26,2,27,-.31060469
71,26,3,25,-.01060468
71,26,4,17,-.01060468
71,26,5,19,-.01060468
71,26,6,19,-.01060468
71,26,7,22,-.71060467
71,26,8,29,-.01060468
71,26,9,25,-.01060468
71,26,10,23,-.71060467
71,26,11,26,-.01060468
71,26,12,24,-.71060467
71,26,13,26,-.31060469
71,26,14,18,-.01060468
71,26,15,20,-.01060468
71,26,16,19,-.01060468
71,26,17,21,-.01060468
71,26,18,28,-.71060467
71,26,19,22,-.01060468
71,26,20,22,-.71060467
71,26,21,23,-.71060467
71,26,22,26,-.31060469
71,26,23,20,-.01060468
71,26,24,20,-.01060468
71,26,25,31,-.71060467
71,26,26,25,-.01060468
71,26,27,27,-.71060467
71,26,28,30,-.71060467
71,26,29,22,-.71060467
71,26,30,26,-.31060469
71,26,31,29,-.01060468
71,26,32,41,-.01060468
71,26,33,30,-.01060468
71,26,34,20,-.71060467
71,26,35,24,-.31060469
71,26,36,38,-.01060468
71,26,37,27,-.01060468
71,26,38,24,-.31060469
71,26,39,23,-.31060469
71,26,40,29,-.01060468
71,26,41,43,-.01060468
71,26,42,37,-.01060468
71,26,43,18,-.06479755
71,26,44,18,-.06479755
71,26,45,10,-.46479756
71,26,46,19,-.06479755
71,26,47,17,-.06479755
71,26,48,13,-.46479756
71,26,49,40,.23520246
71,26,50,30,.23520246
71,26,51,19,-.06479755
71,26,52,13,-.46479756
71,26,53,11,-.46479756
71,26,54,29,.23520246
71,26,55,40,.23520246
71,26,56,7,-.46479756
71,26,57,25,.23520246
71,26,58,8,-.46479756
71,26,59,3,-.46479756
71,26,60,32,.23520246
71,26,61,14,.51935583
71,26,62,34,.23520246
71,26,63,31,.23520246
71,26,64,9,-.11375445
71,26,65,35,1.1893953
71,26,66,21,.23139048
71,26,67,17,-.46479756
71,26,68,12,-.46479756
71,26,69,7,-.46479756
71,26,70,33,.23520246
71,26,71,17,-.06479755
71,26,72,22,-.06479755
71,26,73,41,.23520246
72,22,1,24,-.31060469
72,22,2,27,-.31060469
72,22,3,25,-.31060469
72,22,4,17,-.31060469
72,22,5,19,-.31060469
72,22,6,19,-.31060469
72,22,7,22,-.31060469
72,22,8,29,-.31060469
72,22,9,25,-.31060469
72,22,10,23,-.31060469
72,22,11,26,-.31060469
72,22,12,24,-.31060469
72,22,13,26,-.31060469
72,22,14,18,-.31060469
72,22,15,20,-.31060469
72,22,16,19,-.31060469
72,22,17,21,-.31060469
72,22,18,28,-.31060469
72,22,19,22,-.31060469
72,22,20,22,-.31060469
72,22,21,23,-.31060469
72,22,22,26,-.31060469
72,22,23,20,-.31060469
72,22,24,20,-.31060469
72,22,25,31,-.31060469
72,22,26,25,-.31060469
72,22,27,27,-.31060469
72,22,28,30,-.31060469
72,22,29,22,-.31060469
72,22,30,26,-.31060469
72,22,31,29,-.31060469
72,22,32,41,-.31060469
72,22,33,30,-.31060469
72,22,34,20,-.31060469
72,22,35,24,-.31060469
72,22,36,38,-.31060469
72,22,37,27,-.31060469
72,22,38,24,-.31060469
72,22,39,23,-.31060469
72,22,40,29,-.31060469
72,22,41,43,-.31060469
72,22,42,37,-.31060469
72,22,43,18,-.06479755
72,22,44,18,-.06479755
72,22,45,10,-.06479755
72,22,46,19,-.06479755
72,22,47,17,-.06479755
72,22,48,13,-.06479755
72,22,49,40,-.06479755
72,22,50,30,-.06479755
72,22,51,19,-.06479755
72,22,52,13,-.06479755
72,22,53,11,-.06479755
72,22,54,29,-.06479755
72,22,55,40,-.06479755
72,22,56,7,-.06479755
72,22,57,25,-.06479755
72,22,58,8,-.06479755
72,22,59,3,-.06479755
72,22,60,32,-.06479755
72,22,61,14,-.06479755
72,22,62,34,-.06479755
72,22,63,31,-.06479755
72,22,64,9,-.06479755
72,22,65,35,-.06479755
72,22,66,21,-.06479755
72,22,67,17,-.06479755
72,22,68,12,-.06479755
72,22,69,7,-.06479755
72,22,70,33,-.06479755
72,22,71,17,-.06479755
72,22,72,22,-.06479755
72,22,73,41,-.06479755
73,31,1,24,-.81060469
73,31,2,27,-.31060469
73,31,3,25,.089395314
73,31,4,17,.58939528
73,31,5,19,.089395314
73,31,6,19,.089395314
73,31,7,22,-.81060469
73,31,8,29,.089395314
73,31,9,25,.58939528
73,31,10,23,-.81060469
73,31,11,26,.089395314
73,31,12,24,-.81060469
73,31,13,26,-.31060469
73,31,14,18,.089395314
73,31,15,20,.58939528
73,31,16,19,.58939528
73,31,17,21,.58939528
73,31,18,28,-.81060469
73,31,19,22,.58939528
73,31,20,22,-.81060469
73,31,21,23,-.81060469
73,31,22,26,-.31060469
73,31,23,20,.58939528
73,31,24,20,.089395314
73,31,25,31,-.81060469
73,31,26,25,.089395314
73,31,27,27,-.81060469
73,31,28,30,-.81060469
73,31,29,22,-.81060469
73,31,30,26,-.31060469
73,31,31,29,.089395314
73,31,32,41,.58939528
73,31,33,30,.58939528
73,31,34,20,-.81060469
73,31,35,24,-.31060469
73,31,36,38,.58939528
73,31,37,27,.089395314
73,31,38,24,-.31060469
73,31,39,23,-.31060469
73,31,40,29,.089395314
73,31,41,43,.58939528
73,31,42,37,.58939528
73,31,43,18,-.06479755
73,31,44,18,-.06479755
73,31,45,10,-.56479752
73,31,46,19,-.06479755
73,31,47,17,-.06479755
73,31,48,13,-.56479752
73,31,49,40,.83520246
73,31,50,30,.33520246
73,31,51,19,-.06479755
73,31,52,13,-.56479752
73,31,53,11,-.56479752
73,31,54,29,.33520246
73,31,55,40,.83520246
73,31,56,7,-.56479752
73,31,57,25,.33520246
73,31,58,8,-.56479752
73,31,59,3,-.56479752
73,31,60,32,.33520246
73,31,61,14,-.06479755
73,31,62,34,.83520246
73,31,63,31,.83520246
73,31,64,9,-.56479752
73,31,65,35,.33520246
73,31,66,21,-.06479755
73,31,67,17,-.26860952
73,31,68,12,-.56479752
73,31,69,7,-.56479752
73,31,70,33,.83520246
73,31,71,17,-.06479755
73,31,72,22,-.06479755
73,31,73,41,.83520246
74,25,1,24,-.51060468
74,25,2,27,-.31060469
74,25,3,25,-.31060469
74,25,4,17,-.11060469
74,25,5,19,-.31060469
74,25,6,19,-.31060469
74,25,7,22,-.51060468
74,25,8,29,-.31060469
74,25,9,25,-.11060469
74,25,10,23,-.51060468
74,25,11,26,-.31060469
74,25,12,24,-.51060468
74,25,13,26,-.31060469
74,25,14,18,-.31060469
74,25,15,20,-.11060469
74,25,16,19,-.11060469
74,25,17,21,-.11060469
74,25,18,28,-.51060468
74,25,19,22,-.11060469
74,25,20,22,-.51060468
74,25,21,23,-.51060468
74,25,22,26,-.31060469
74,25,23,20,-.11060469
74,25,24,20,-.31060469
74,25,25,31,-.51060468
74,25,26,25,-.31060469
74,25,27,27,-.51060468
74,25,28,30,-.51060468
74,25,29,22,-.51060468
74,25,30,26,-.31060469
74,25,31,29,-.31060469
74,25,32,41,-.11060469
74,25,33,30,-.11060469
74,25,34,20,-.51060468
74,25,35,24,-.31060469
74,25,36,38,-.11060469
74,25,37,27,-.31060469
74,25,38,24,-.31060469
74,25,39,23,-.31060469
74,25,40,29,-.31060469
74,25,41,43,-.11060469
74,25,42,37,-.11060469
74,25,43,18,-.06479755
74,25,44,18,-.06479755
74,25,45,10,-.26479757
74,25,46,19,-.06479755
74,25,47,17,-.06479755
74,25,48,13,-.26479757
74,25,49,40,.13520245
74,25,50,30,-.06479755
74,25,51,19,-.06479755
74,25,52,13,-.26479757
74,25,53,11,-.26479757
74,25,54,29,-.06479755
74,25,55,40,.13520245
74,25,56,7,-.26479757
74,25,57,25,-.06479755
74,25,58,8,-.26479757
74,25,59,3,-.26479757
74,25,60,32,-.06479755
74,25,61,14,-.06479755
74,25,62,34,.13520245
74,25,63,31,.13520245
74,25,64,9,-.26479757
74,25,65,35,-.06479755
74,25,66,21,-.06479755
74,25,67,17,-.26479757
74,25,68,12,.086245552
74,25,69,7,-.0077512711
74,25,70,33,.13520245
74,25,71,17,.16267118
74,25,72,22,-.06479755
74,25,73,41,.13520245
75,14,1,24,-.31060469
75,14,2,27,-.31060469
75,14,3,25,-.31060469
75,14,4,17,-.31060469
75,14,5,19,-.31060469
75,14,6,19,-.31060469
75,14,7,22,-.31060469
75,14,8,29,-.31060469
75,14,9,25,-.31060469
75,14,10,23,-.31060469
75,14,11,26,-.31060469
75,14,12,24,-.31060469
75,14,13,26,-.31060469
75,14,14,18,-.31060469
75,14,15,20,-.31060469
75,14,16,19,-.31060469
75,14,17,21,-.31060469
75,14,18,28,-.31060469
75,14,19,22,-.31060469
75,14,20,22,-.31060469
75,14,21,23,-.31060469
75,14,22,26,-.31060469
75,14,23,20,-.31060469
75,14,24,20,-.31060469
75,14,25,31,-.31060469
75,14,26,25,-.31060469
75,14,27,27,-.31060469
75,14,28,30,-.31060469
75,14,29,22,-.31060469
75,14,30,26,-.31060469
75,14,31,29,-.31060469
75,14,32,41,-.31060469
75,14,33,30,-.31060469
75,14,34,20,-.31060469
75,14,35,24,-.31060469
75,14,36,38,-.31060469
75,14,37,27,-.31060469
75,14,38,24,-.31060469
75,14,39,23,-.31060469
75,14,40,29,-.31060469
75,14,41,43,-.31060469
75,14,42,37,-.31060469
75,14,43,18,-.06479755
75,14,44,18,-.06479755
75,14,45,10,-.06479755
75,14,46,19,-.06479755
75,14,47,17,-.06479755
75,14,48,13,-.06479755
75,14,49,40,-.06479755
75,14,50,30,-.06479755
75,14,51,19,-.06479755
75,14,52,13,-.06479755
75,14,53,11,-.06479755
75,14,54,29,-.06479755
75,14,55,40,-.06479755
75,14,56,7,-.06479755
75,14,57,25,-.06479755
75,14,58,8,-.06479755
75,14,59,3,-.06479755
75,14,60,32,-.06479755
75,14,61,14,-.06479755
75,14,62,34,-.06479755
75,14,63,31,-.06479755
75,14,64,9,-.06479755
75,14,65,35,-.06479755
75,14,66,21,-.06479755
75,14,67,17,-.06479755
75,14,68,12,.8893953
75,14,69,7,.23139048
75,14,70,33,-.06479755
75,14,71,17,.19224873
75,14,72,22,-.06479755
75,14,73,41,-.06479755
76,14,1,24,-.31060469
76,14,2,27,-.31060469
76,14,3,25,-.31060469
76,14,4,17,-.31060469
76,14,5,19,-.31060469
76,14,6,19,-.31060469
76,14,7,22,-.31060469
76,14,8,29,-.31060469
76,14,9,25,-.31060469
76,14,10,23,-.31060469
76,14,11,26,-.31060469
76,14,12,24,-.31060469
76,14,13,26,-.31060469
76,14,14,18,-.31060469
76,14,15,20,-.31060469
76,14,16,19,-.31060469
76,14,17,21,-.31060469
76,14,18,28,-.31060469
76,14,19,22,-.31060469
76,14,20,22,-.31060469
76,14,21,23,-.31060469
76,14,22,26,-.31060469
76,14,23,20,-.31060469
76,14,24,20,-.31060469
76,14,25,31,-.31060469
76,14,26,25,-.31060469
76,14,27,27,-.31060469
76,14,28,30,-.31060469
76,14,29,22,-.31060469
76,14,30,26,-.31060469
76,14,31,29,-.31060469
76,14,32,41,-.31060469
76,14,33,30,-.31060469
76,14,34,20,-.31060469
76,14,35,24,-.31060469
76,14,36,38,-.31060469
76,14,37,27,-.31060469
76,14,38,24,-.31060469
76,14,39,23,-.31060469
76,14,40,29,-.31060469
76,14,41,43,-.31060469
76,14,42,37,-.31060469
76,14,43,18,-.06479755
76,14,44,18,-.06479755
76,14,45,10,-.06479755
76,14,46,19,-.06479755
76,14,47,17,-.06479755
76,14,48,13,-.06479755
76,14,49,40,-.06479755
76,14,50,30,-.06479755
76,14,51,19,-.06479755
76,14,52,13,-.06479755
76,14,53,11,-.06479755
76,14,54,29,-.06479755
76,14,55,40,-.06479755
76,14,56,7,-.06479755
76,14,57,25,-.06479755
76,14,58,8,-.06479755
76,14,59,3,-.06479755
76,14,60,32,-.06479755
76,14,61,14,-.06479755
76,14,62,34,-.06479755
76,14,63,31,-.06479755
76,14,64,9,-.06479755
76,14,65,35,-.06479755
76,14,66,21,-.06479755
76,14,67,17,-.06479755
76,14,68,12,-.06479755
76,14,69,7,.28624555
76,14,70,33,-.06479755
76,14,71,17,-.06479755
76,14,72,22,.8893953
76,14,73,41,.19224873
1,29,0,,0
2,29,0,,0
3,27,0,,0
4,23,0,,0
5,23,0,,0
6,19,0,,0
7,26,0,,0
8,9,0,,0
9,28,0,,0
10,31,0,,0
11,24,0,,0
12,26,0,,0
13,27,0,,0
14,32,0,,0
15,22,0,,0
16,30,0,,0
17,24,0,,0
18,26,0,,0
19,30,0,,0
20,19,0,,0
21,25,0,,0
22,32,0,,0
23,18,0,,0
24,24,0,,0
25,24,0,,0
26,25,0,,0
27,19,0,,0
28,25,0,,0
29,18,0,,0
30,27,0,,0
31,20,0,,0
32,26,0,,0
33,21,0,,0
34,21,0,,0
35,27,0,,0
36,23,0,,0
37,24,0,,0
38,31,0,,0
39,25,0,,0
40,40,0,,0
41,22,0,,0
42,38,0,,0
43,22,0,,0
44,18,0,,0
45,32,0,,0
46,6,0,,0
47,32,0,,0
48,47,0,,0
49,12,0,,0
50,47,0,,0
51,19,0,,0
52,32,0,,0
53,13,0,,0
54,46,0,,0
55,13,0,,0
56,33,0,,0
57,33,0,,0
58,23,0,,0
59,20,0,,0
60,20,0,,0
61,39,0,,0
62,21,0,,0
63,30,0,,0
64,55,0,,0
65,15,0,,0
66,43,0,,0
67,2,0,,0
68,15,0,,0
69,39,0,,0
70,28,0,,0
71,26,0,,0
72,22,0,,0
73,31,0,,0
74,25,0,,0
75,14,0,,0
76,14,0,,0
0,,1,24,0
0,,2,27,0
0,,3,25,0
0,,4,17,0
0,,5,19,0
0,,6,19,0
0,,7,22,0
0,,8,29,0
0,,9,25,0
0,,10,23,0
0,,11,26,0
0,,12,24,0
0,,13,26,0
0,,14,18,0
0,,15,20,0
0,,16,19,0
0,,17,21,0
0,,18,28,0
0,,19,22,0
0,,20,22,0
0,,21,23,0
0,,22,26,0
0,,23,20,0
0,,24,20,0
0,,25,31,0
0,,26,25,0
0,,27,27,0
0,,28,30,0
0,,29,22,0
0,,30,26,0
0,,31,29,0
0,,32,41,0
0,,33,30,0
0,,34,20,0
0,,35,24,0
0,,36,38,0
0,,37,27,0
0,,38,24,0
0,,39,23,0
0,,40,29,0
0,,41,43,0
0,,42,37,0
0,,43,18,0
0,,44,18,0
0,,45,10,0
0,,46,19,0
0,,47,17,0
0,,48,13,0
0,,49,40,0
0,,50,30,0
0,,51,19,0
0,,52,13,0
0,,53,11,0
0,,54,29,0
0,,55,40,0
0,,56,7,0
0,,57,25,0
0,,58,8,0
0,,59,3,0
0,,60,32,0
0,,61,14,0
0,,62,34,0
0,,63,31,0
0,,64,9,0
0,,65,35,0
0,,66,21,0
0,,67,17,0
0,,68,12,0
0,,69,7,0
0,,70,33,0
0,,71,17,0
0,,72,22,0
0,,73,41,0
